,Store,Name,Store Status,Address,City,State,Zip Code,Report Date,Latitude,Longitude
1063,4896,Barrys Mini Mart,A,"403, Chestnut St",Harpers Ferry,IA,52146,10/01/2016,43.200483,-91.152856
1064,4897,Gasland #102 / Burlington,A,1703 Mt Pleasant St,Burlington,IA,52601,10/01/2016,40.819892,-91.121962
1065,4898,Burlington Shell,A,"130, S Roosevelt Ave",Burlington,IA,52601,10/01/2016,40.808236,-91.140975
1066,4899,Graettinger Market,A,"124, W Robins St",Graettinger,IA,51342,10/01/2016,43.237678,-94.750949
1067,4900,Kwik Stop 4 / Waterloo,A,515 Broadway St,Waterloo,IA,50703,10/01/2016,42.510792,-92.345106
1068,4901,Fareway Stores #137 / Polk City,A,1101 S 5th St,Polk City,IA,50226,10/01/2016,41.763876,-93.719323
1069,4902,Broadway Liquor,A,821 Broadway St,Waterloo,IA,50703,10/01/2016,42.513772,-92.345144
1070,4903,Honey Creek Resort State Park,I,12633 RESORT DR,Moravia,IA,52571,10/01/2016,40.87046,-92.918723
1071,4904,Larchwood Quick Stop,A,832 Broadway St,Larchwood,IA,51241,10/01/2016,43.45255,-96.43415
1072,4905,South Side Grocery,A,"319, Court St",Rockwell City,IA,50579,10/01/2016,42.394636,-94.632453
1073,4907,Prime Mart,A,2323 Main St,Cedar Falls,IA,50613,10/01/2016,42.516198,-92.44586
1074,4908,Zapf's Pronto Market,A,107 1st St SW,Elkader,IA,52043,10/01/2016,42.85389,-91.405293
1075,4909,Pump N Pak Rock Valley,A,1004 Main St,Rock Valley,IA,51247,10/01/2016,43.200164,-96.294824
1076,4910,Prime Mart #3 / Waterloo,A,1008 Laporte Rd,Waterloo,IA,50702,10/01/2016,42.47658,-92.322988
1077,4911,Casey's General Store #1061 / Princeton,A,"500, Hwy 67 N",Princeton,IA,52768,10/01/2016,41.677287,-90.340914
1078,4912,Casey's General Store #2531 / Eldridge,A,"840, E Le Claire Rd",Eldridge,IA,52748,10/01/2016,41.654692,-90.572547
1079,4914,Prime Mart / Center St,A,2728 Center St,Cedar Falls,IA,50613,10/01/2016,42.561054,-92.455972
1080,4915,Casey's General Store #2429 / Bettendorf,A,"3902, State St",Bettendorf,IA,52722,10/01/2016,41.530574,-90.478727
1081,4917,Kum & Go #115 / Perry,A,1115 Ia Hwy 141,Perry,IA,50220,10/01/2016,41.830334,-94.10386
1082,4919,Kum & Go #4084 / Altoona,A,101 8th St SW,Altoona,IA,50009,10/01/2016,41.64404,-93.464905
1083,4920,Kum & Go #129 / Johnston,I,5225 NW 86th St,Johnston,IA,50131,10/01/2016,41.655804,-93.736395
1084,4921,Market Express,A,5340 16th Ave SW,Cedar Rapids,IA,52404,10/01/2016,41.963888,-91.739906
1085,4923,Casey's General Store #2270 / Aurelia,A,"100, Pearl St",Aurelia,IA,51005,10/01/2016,42.71252,-95.437653
1086,4924,Abby Lea's,A,2757 Charles City Rd,Nashua,IA,50658,10/01/2016,42.959485,-92.548902
1087,4925,Kum & Go #574 / Urbandale,A,8600 Meredith Dr,Urbandale,IA,50266,10/01/2016,41.643799,-93.736973
1088,4926,GS Super Stop,A,4923 Merle Hay Rd,Des Moines,IA,50322,10/01/2016,41.649339,-93.697356
1089,4927,Kum & Go #576 / West Des Moines,A,3501 Ep True Pkwy,West Des Moines,IA,50265,10/01/2016,41.570151,-93.752572
1090,4928,Shop n Save / 6th Ave,A,1829 6th Ave,Des Moines,IA,50314,10/01/2016,41.611018,-93.625814
1091,4929,Casey's General Store #1680 / Adel,A,"816, Greene St",Adel,IA,50003,10/01/2016,41.614408,-94.018348
1092,4930,Casey's General Store #3251 / Boone,A,1303 SE MARSHALL ST,Boone,IA,50036,10/01/2016,42.035107,-93.872188
1093,4932,B and B West,A,3105 Hudson Rd,Cedar Falls,IA,50613,10/01/2016,42.509279,-92.465845
1094,4933,River Mart,A,2107 Agency St,Burlington,IA,52601,10/01/2016,40.814541,-91.129659
1095,4934,Casey's General Store #2811 / Springville,A,"605, 6th St S",Springville,IA,52336,10/01/2016,42.051087,-91.443831
1096,4935,Ali's Liquor,A,1117 E 4th St,Waterloo,IA,50703,10/01/2016,42.507683,-92.332774
1097,4937,ROCSTOP,A,1310 W Sheridan Ave,Shenandoah,IA,51601,10/01/2016,40.765869,-95.38464
1098,4938,Pronto Market,A,201 S Main St,Hazleton,IA,50641,10/01/2016,42.615512,-91.905521
1099,4940,Cambridge Country Store,A,301 WATER ST,Cambridge,IA,50046,10/01/2016,41.899525,-93.529245
1100,4941,Kum & Go #170 / Urbandale,A,6990 Douglas Ave,Urbandale,IA,50322,10/01/2016,41.629415,-93.711902
1101,4942,East Village Pantry,A,333 E GRAND AVE,Des Moines,IA,50309,10/01/2016,41.590266,-93.613431
1102,4943,Eldon Kwik Shop,A,"205, 4th St",Eldon,IA,52554,10/01/2016,40.917808,-92.222593
1103,4944,Jiffy Express / Martensdale,A,"290, Hwy 28",Martensdale,IA,50160,10/01/2016,41.373327,-93.737485
1104,4945,Osage Liquors,A,"508, Main St",Osage,IA,50461,10/01/2016,43.284116,-92.814028
1105,4947,The Music Station,A,1420 W First St,Cedar Falls,IA,50647,10/01/2016,42.537839,-92.462826
1106,4948,Wheatland Day Break,A,102 W Hwy 30,Wheatland,IA,52777,10/01/2016,41.829023,-90.841447
1107,4949,River Drive Smoke Shop,A,"828, W River Dr",Davenport,IA,52802,10/01/2016,41.520238,-90.585656
1108,4950,Kum & Go #514 / Cedar Rapids,A,1420 Mt Vernon Rd,Cedar Rapids,IA,52403,10/01/2016,41.977678,-91.651375
1109,4952,Sub Express & Gas,A,4307 W Locust St,Davenport,IA,52804,10/01/2016,41.538148,-90.637353
1110,4953,Tri Stop,A,302 Hwy 136,Lost Nation,IA,52254,10/01/2016,41.967498,-90.817528
1111,4956,The Cooler,A,"4920, Johnson Ave NW",Cedar Rapids,IA,52405,10/01/2016,41.967973,-91.734378
1112,4957,Kimmes Wall Lake Country Store,A,129 Center St,Wall Lake,IA,51466,10/01/2016,42.271309,-95.090639
1113,4958,Five Corners Liquor & Wine,A,809 E 18th St,Cedar Falls,IA,50613,10/01/2016,42.5214,-92.436845
1114,4959,Bani's,A,2128 College St,Cedar Falls,IA,50613,10/01/2016,42.518018,-92.455801
1115,4960,AJ's Liquor III,A,2401 A Chamberlain St,Ames,IA,50010,10/01/2016,42.021456,-93.648959
1116,4961,Kwik Stop / Cedar Cross,A,1200 Cedar Cross Rd,Dubuque,IA,52003,10/01/2016,42.475422,-90.704989
1117,4962,Hilltop Grocery,A,1312 Harrison St,Davenport,IA,52803,10/01/2016,41.533266,-90.577225
1118,4967,Jeff's Market / Blue Grass,A,"102, W Mayne St",Blue Grass,IA,52726,10/01/2016,41.509119,-90.766126
1119,4968,Casey's General Store #3042 / Brooklyn,A,"106, W 2nd St",Brooklyn,IA,52211,10/01/2016,41.730092,-92.445819
1120,4969,Lake Liquors Wine and Spirits,A,910 N 8th St W,Clear Lake,IA,50428,10/01/2016,43.142775,-93.396651
1121,4970,Jeff's Market / West Liberty,A,"200, E 3rd St",West Liberty,IA,52776,10/01/2016,41.569916,-91.261587
1122,4971,Fareway Stores #138 / Pleasant Hill,A,"5500, E University Ave",Pleasant Hill,IA,50327,10/01/2016,41.599231,-93.505046
1123,4972,Quillins Quality Foods Monona,A,808 S Main St,Monona,IA,52159,10/01/2016,43.045152,-91.38981
1124,4973,Quillins Quality Foods West Union,A,"303, Hwy 150 N",West Union,IA,52175,10/01/2016,42.965065,-91.814402
1125,4974,Super Stop  SE 14th,A,"727, SE  14th St",Des Moines,IA,50317,10/01/2016,41.581689,-93.596783
1126,4975,Walgreens #15647 / Sioux City,A,1900 Hamilton Blvd,Sioux City,IA,51104,10/01/2016,42.511534,-96.41671
1127,4978,Prime Mart / Waterloo,A,3535 Marigold Dr,Waterloo,IA,50702,10/01/2016,42.435363,-92.291456
1128,4979,Sam Liquor,I,1500 1st Ave NE,Cedar Rapids,IA,52402,10/01/2016,41.98817,-91.652188
1129,4980,Pronto BP,A,7305 Laporte Rd,Washburn,IA,50702,10/01/2016,42.408987,-92.264562
1130,4981,Sinclair Food Mart,A,206 N Main St,Traer,IA,50675,10/01/2016,42.196408,-92.465474
1131,4982,Kimmes Country Store Alta 05,A,101 E  Hwy 7,Alta,IA,51002,10/01/2016,42.675619,-95.303731
1132,4983,River Mart,A,"14562, Washington Rd",West Burlington,IA,52655,10/01/2016,40.839421,-91.209197
1133,4984,Fast Ave One Stop,A,2111 Park Ave,Muscatine,IA,52761,10/01/2016,41.447149,-91.030306
1134,4985,Casey's General Store #2519 / Merrill,A,101 First St,Merrill,IA,51038,10/01/2016,42.717431,-96.247729
1135,4986,218 Fuel Express & Chubby's Liquor,A,68 Monroe St,Floyd,IA,50435,10/01/2016,43.121613,-92.737905
1136,4987,Almost Always Open,I,419 LINCOLN WAY,Ames,IA,50010,10/01/2016,42.022916,-93.616517
1137,4988,Happy's Wine & Spirits,A,5925 University Ave,Cedar Falls,IA,50613,10/01/2016,42.512766,-92.429331
1138,4989,Casey's General Store #3322 / Iowa City,A,1904 Broadway St,Iowa City,IA,52240,10/01/2016,41.641454,-91.520272
1139,4990,Main Lil' Market,I,524 MAIN ST,Griswold,IA,51535,10/01/2016,41.234743,-95.14161
1140,4991,Fasttrak,A,24687 Hwy 13 N,Elkader,IA,52043,10/01/2016,42.864223,-91.387571
1141,4992,Old 34 Gas & Grill,A,305 Us 34 Business,Danville,IA,52623,10/01/2016,,
1142,4993,Site Food Mart,A,"1301, Main St",Keokuk,IA,52632,10/01/2016,40.402171,-91.390008
1143,4995,Durant Street C-Store,A,618 Durant St,Harlan,IA,51537,10/01/2016,41.656803,-95.318597
1144,4996,Kwik Stop 16th St #300,A,1215 E 16th St,Dubuque,IA,52001,10/01/2016,42.511657,-90.656121
1145,4997,Downtown Pantry,A,"218, 6th Ave #101",Des Moines,IA,50309,10/01/2016,41.585684,-93.624533
1146,4998,Lake City Food Center,A,820 E Main St,Lake City,IA,51449,10/01/2016,42.267363,-94.724867
1147,4999,Casey's General Store #2680 / Clarks,A,213 S Main St,Clarksville,IA,50619,10/01/2016,42.783193,-92.667759
1148,5000,Casey's General Store #3319 / Nevada,A,1800 South B Ave,Nevada,IA,50201,10/01/2016,42.009808,-93.435912
1149,5001,The Music Station / Independence,A,709 First St W,Independence,IA,50644,10/01/2016,42.468633,-91.901687
1150,5003,Famous Liquors,A,2604 W Locust St,Davenport,IA,52804,10/01/2016,41.538186,-90.615542
1151,5004,Ida Grove Food Pride,A,200 Susan Lawrence Dr,Ida Grove,IA,51445,10/01/2016,42.348577,-95.464733
1152,5005,Laurens Food Pride,A,410 W Main St,Laurens,IA,50554,10/01/2016,42.846725,-94.853219
1153,5006,Kwik Stop 16th Street #325,A,1210 E 16th St,Dubuque,IA,52001,10/01/2016,42.511655,-90.65613
1154,5007,Brother's Market / Denver,A,1022 Skylar St,Denver,IA,50622,10/01/2016,42.661676,-92.336861
1155,5009,New Pioneer Food Co-op,A,1101 2ND ST,Coralville,IA,52241,10/01/2016,41.673924,-91.580584
1156,5010,Sac City Food Pride,A,106 S 16th St,Sac City,IA,50583,10/01/2016,42.422404,-95.002637
1157,5011,Kum & Go #443 / Williamsburg,A,2177 M Ave,Williamsburg,IA,52361,10/01/2016,41.690893,-92.066146
1158,5012,Bluejay Market,A,"2810, Willis Ave",Perry,IA,50220,10/01/2016,41.838488,-94.081127
1159,5013,State Food Mart,A,3715 State St,Bettendorf,IA,52722,10/01/2016,41.529025,-90.481912
1160,5014,New Pioneer Food Co-op / Iowa City,A,22 S Van Buren St,Iowa City,IA,52240,10/01/2016,41.660495,-91.528718
1161,5015,W. E.  Wholesale Outlet,I,2040 KERPER BLVD,Dubuque,IA,52001,10/01/2016,42.515911,-90.655127
1162,5016,Sierra Foods,I,3326 Center Point Rd NE,Cedar Rapids,IA,52402,10/01/2016,42.011741,-91.663829
1163,5017,Lansing IGA,A,417 Main St,Lansing,IA,52151,10/01/2016,43.36182,-91.219222
1164,5018,Super Saver Liquor LLC,A,1610 ROCKINGHAM RD,Davenport,IA,52802,10/01/2016,41.520201,-90.599395
1165,5019,Riverside Quick Shop,A,"802, S Riverview",Bellevue,IA,52031,10/01/2016,42.252736,-90.420579
1166,5020,Petromart Stanwood,A,"1118, Highway 30",Stanwood,IA,52337,10/01/2016,41.888461,-91.148607
1167,5021,Kum & Go #608 / Okoboji,A,1001 Sanborn Ave,Okoboji,IA,51355,10/01/2016,43.382148,-95.129128
1168,5022,Kum & Go #97 / West Des Moines,A,196 S 50th St,West Des Moines,IA,50265,10/01/2016,41.570542,-93.770921
1169,5023,Hawkeye Convenience Stores / 16th Av,A,250 16th Ave SW,Cedar Rapids,IA,52404,10/01/2016,41.961645,-91.667665
1170,5024,Hawkeye Convenience Stores / Wiley,A,2330 Wiley Blvd SW,Cedar Rapids,IA,52404,10/01/2016,41.956135,-91.725833
1171,5025,Hawkeye Convenience Stores / 1st Ave,A,1581 1st Ave SE,Cedar Rapids,IA,52403,10/01/2016,41.98957,-91.649699
1172,5027,Hard Rock Hotel & Casino Sioux City,A,111 3rd St,Sioux City,IA,51101,10/01/2016,42.493001,-96.410513
1173,5028,Midtown Liquor,A,"1100, E 5th St",Storm Lake,IA,50588,10/01/2016,42.644563,-95.186938
1174,5029,The Liquor Stop LLC,A,"211, W 53rd St",Davenport,IA,52806,10/01/2016,41.574536,-90.576113
1175,5031,New Star Raymond,A,101 Commercial St,Raymond,IA,50667,10/01/2016,42.466286,-92.219401
1176,5034,Liquor Tobacco & Groceries,A,18 N Monroe Ave,Mason City,IA,50401,10/01/2016,43.152301,-93.208614
1177,5035,Casey's General Store #3205 / Counci,A,19900 Virginia Hills Rd,Council Bluffs,IA,51503,10/01/2016,41.232109,-95.805659
1178,5037,Uncorked Wine & Spirits,I,111 E HARRISON ST,Jefferson,IA,50129,10/01/2016,42.014308,-94.374156
1179,5039,Casey's General Store #3384 / Solon,A,1200 S Market St,Solon,IA,52333,10/01/2016,41.79788,-91.490751
1180,5040,Wilton Express,A,1300 Nicolaus St,Wilton,IA,52778,10/01/2016,41.589961,-91.034799
1181,5041,Casey's General Store #3309 / Montez,A,106 N Front St,Montezuma,IA,50171,10/01/2016,41.585453,-92.52723
1182,5042,Super Stop III / Dubuque,A,1101 Rhomberg Ave,Dubuque,IA,52001,10/01/2016,42.519454,-90.660309
1183,5043,West Side Liquor / Waterloo,A,919 W 5th St,Waterloo,IA,50702,10/01/2016,42.488619,-92.346266
1184,5044,Casey's General Store #3202 / Cresce,A,"111, Mormon Bridge Rd",Crescent,IA,51526,10/01/2016,41.362302,-95.858942
1185,5045,Central Mart / Hamilton Blvd,A,800 Hamilton Blvd,Sioux City,IA,51103,10/01/2016,42.50443,-96.417337
1186,5046,West K Mart,A,"707, Palean St",Keokuk,IA,52632,10/01/2016,40.393679,-91.391293
1187,5047,The Fresh Market,I,180 COLLINS RD NE,Cedar Rapids,IA,52402,10/01/2016,42.028274,-91.628026
1188,5048,Rolfe Area Market,A,"412, Garfield St",Rolfe,IA,50581,10/01/2016,42.814369,-94.527889
1189,5050,Fareway Stores #147 / Carlisle,A,"1115, Bluestem Dr",Carlisle,IA,50047,10/01/2016,41.497922,-93.499483
1190,5051,Oasis,A,630 SW  9TH ST,Des Moines,IA,50309,10/01/2016,41.575733,-93.624763
1191,5052,Casey's General Store #3220 / Greenf,A,"302, SE 6th St",Greenfield,IA,50849,10/01/2016,41.302742,-94.453263
1192,5053,Cork & Bottle / Iowa City,I,"610, Eastbury Dr",Iowa City,IA,52245,10/01/2016,41.668601,-91.481111
1193,5054,Cork 'N Bottle / Manchester,A,900 E Main St,Manchester,IA,52087,10/01/2016,42.484073,-91.445037
1194,5055,Latimer Community Grocery,A,"110, S  Akir  St",Latimer,IA,50452,10/01/2016,42.763179,-93.368268
1195,5056,Council Bluffs Sinclair,A,"1305, N 25th St",Council Bluffs,IA,51501,10/01/2016,41.273813,-95.881702
1196,5057,Kum & Go #535 / Des Moines,A,4960 E Broadway Ave,Des Moines,IA,50317,10/01/2016,,
1197,5058,Kum & Go # 542 / Urbandale,A,11989 Hickman Rd,Urbandale,IA,50323,10/01/2016,41.614964,-93.783409
1198,5059,Casey's General Store #1125 / Humest,A,"207, Front St",Humeston,IA,50123,10/01/2016,40.860195,-93.499471
1199,5060,L&M Mighty Shop,A,"504, E Burlington St",Iowa City,IA,52240,10/01/2016,41.657818,-91.52843
1200,5061,Casey's General Store #3382 / Cedar,A,"560, 33rd Ave SW",Cedar Rapids,IA,52404,10/01/2016,41.943129,-91.675611
1201,5062,Casey's General Store #2318 / Montro,A,"111, Main St",Montrose,IA,52639,10/01/2016,40.532149,-91.415097
1202,5063,Logan Convenience Store,A,"735, Logan Ave",Waterloo,IA,50703,10/01/2016,42.510453,-92.337744
1203,5064,Casey's General Store #2777 / Fairfa,A,"65, Williams Blvd",Fairfax,IA,52228,10/01/2016,41.929211,-91.778917
1204,5065,Circle S Gordon Drive,A,2520 Gordon Dr,Sioux City,IA,51106,10/01/2016,42.489845,-96.376341
1205,5066,Bears Burgers & Buns,A,"14628, Mile Hill Lane",Dubuque,IA,52003,10/01/2016,42.457708,-90.774515
1206,5067,One Stop Liquor,A,"1101, N  Lake Ave",Storm Lake,IA,50588,10/01/2016,42.651369,-95.200761
1207,5068,Tobacco Shop / Arnolds Park,A,612 S Highway 71,Arnolds Park,IA,51331,10/01/2016,43.361805,-95.140049
1208,5069,Casey's General Store #1705 / Lake M,A,101 N Lake St,Lake Mills,IA,50450,10/01/2016,43.419608,-93.532484
1209,5070,Jeff's Market / Wilton,A,"101, E 4th St",Wilton,IA,52778,10/01/2016,41.58873,-91.016579
1210,5071,Jeff's Market / Durant,A,408 6th Ave,Durant,IA,52747,10/01/2016,41.600565,-90.911753
1211,5072,Pep Stop,A,"901, E Washington St",Mount Pleasant,IA,52641,10/01/2016,40.964227,-91.541141
1212,5073,"Williams Boulevard Service, Inc.",A,"2601, Williams Blvd SW",Cedar Rapids,IA,52404,10/01/2016,41.964601,-91.706786
1213,5074,New Pioneer Food Co-op  / Center Poi,A,3338 Center Point Rd NE,Cedar Rapids,IA,52402,10/01/2016,42.012583,-91.664112
1214,5075,Pronto Market  / New Sharon,A,"202, S Main St",New Sharon,IA,50207,10/01/2016,41.468516,-92.651525
1215,5076,Cubby's Sioux City,A,4200 S York St,Sioux City,IA,51106,10/01/2016,42.434196,-96.371935
1216,5077,Wal-Mart 3150 / Council Bluffs,A,1800 N 16th St,Council Bluffs,IA,51501,10/01/2016,41.280314,-95.867436
1217,5078,Casey's General Store #2096 / Counci,A,2301 S 24th St,Council Bluffs,IA,51501,10/01/2016,41.238825,-95.879363
1218,5079,Casey's General Store #2489 / Deniso,A,1608 4th Ave S,Denison,IA,51442,10/01/2016,42.012395,-95.349198
1219,5080,C's Liquor Store,A,719 2nd Ave W,Spencer,IA,51301,10/01/2016,43.145215,-95.147741
1220,5081,Casey's General Store #3035 / Atlant,A,701 Poplar St,Atlantic,IA,50022,10/01/2016,41.403737,-95.014425
1221,5082,Casey's General Store #2365 / Atlant,A,911 SW 7th St,Atlantic,IA,50022,10/01/2016,41.401295,-95.028465
1222,5083,Central Mart,A,"1203, Tri View Ave",Sioux City,IA,51104,10/01/2016,42.494214,-96.422878
1223,5086,"Central Mart I, LLC.",A,"2501, Floyd Blvd",Sioux City,IA,51106,10/01/2016,42.515929,-96.385147
1224,5087,Quik-Pik  /  Logan,A,"107, W  7th St",Logan,IA,51546,10/01/2016,41.643053,-95.790911
1225,5088,Kum & Go #768 / Hospers,A,"107, Ia Highway 60",Hospers,IA,51238,10/01/2016,,
1226,5089,Mos Mini Mart,A,"614, E Erie St",Missouri Valley,IA,51555,10/01/2016,41.556439,-95.88687
1227,5090,Kum & Go #437 / Muscatine,A,709 Grandview Ave,Muscatine,IA,52761,10/01/2016,41.408879,-91.063575
1228,5091,Kum & Go #436 / Muscatine,A,501 Cedar St,Muscatine,IA,52761,10/01/2016,41.425042,-91.046094
1229,5092,Kum & Go #2035 / West Des Moines,A,7265 Vista Dr,West Des Moines,IA,50265,10/01/2016,41.589057,-93.807839
1230,5093,Cody Mart,I,1220 N Cody Rd,Le Claire,IA,52753,10/01/2016,41.610504,-90.344168
1231,5094,Casey's General Store #2778 / Cedar,A,"201, 8th Ave SE",Cedar Rapids,IA,52401,10/01/2016,41.97305,-91.662268
1232,5095,Carterlake Mini Mart,A,1001 Locust St,Carter Lake,IA,51510,10/01/2016,41.284951,-95.915947
1233,5096,Walgreens #11710 / North Liberty,A,625 Pacha Parkway,North Liberty,IA,52317,10/01/2016,41.752792,-91.606273
1234,5097,Fareway Stores #151 / Cedar Rapids,A,3717 1st Ave SE,Cedar Rapids,IA,52402,10/01/2016,42.016901,-91.634507
1235,5098,Best Food Mart 3  LLC,A,1621 University Ave,Des Moines,IA,50311,10/01/2016,41.600477,-93.63996
1236,5099,Casey's General Store #2164 / Ankeny,A,3505 N  Ankeny Blvd,Ankeny,IA,50023,10/01/2016,41.76025,-93.600261
1237,5100,Sam's Food,A,648 N  Marquette St,Davenport,IA,52802,10/01/2016,41.526469,-90.590879
1238,5101,New Star  /  Fletcher Ave,A,315 Fletcher Ave,Waterloo,IA,50701,10/01/2016,42.489119,-92.367142
1239,5102,Wilkie Liquors,A,724 1st  St  SE,Mount Vernon,IA,52314,10/01/2016,41.918452,-91.410465
1240,5103,Curry's Express Mart,A,"4804, Hwy  61 South",Muscatine,IA,52761,10/01/2016,,
1241,5104,Rustic Lure Wine and Spirits,A,"72, N Okoboji Grove Rd",Arnold's Park,IA,51331,10/01/2016,,
1242,5105,Three Brothers Liquors,A,585 HIGHWAY 965,North Liberty,IA,52317,10/01/2016,41.738152,-91.60761
1243,5106,Barnes Food Land,A,622 10th  St,DeWitt,IA,52742,10/01/2016,41.82514,-90.540112
1244,5107,Kum & Go #4098 / Windsor Heights,A,"7229, University Ave",Windsor Heights,IA,50311,10/01/2016,41.600365,-93.717676
1245,5108,Tobacco 4 Less / State St,A,1032 State St,Bettendorf,IA,52722,10/01/2016,41.525027,-90.51861
1246,5109,Casey's General Store #3404 / Carlis,A,1020 Gateway Dr,Carlisle,IA,50047,10/01/2016,41.510651,-93.515395
1247,5110,Ramsey's Market Liquor,A,"200, N Walnut St",Lenox,IA,50851,10/01/2016,40.882645,-94.560455
1248,5111,Creekside Market,A,2601 Hwy 6 East,Iowa City,IA,52240,10/01/2016,41.633009,-91.493643
1249,5112,The Bottle Shop,A,"315, S Main St",Inwood,IA,51240,10/01/2016,43.306451,-96.431983
1250,5113,"Ray's Supermarket, Inc.",A,1975 Franklin St,Waterloo,IA,50703,10/01/2016,42.495394,-92.315218
1251,5114,Casey's General Store #2612 / Missou,A,"106, E  Erie St",Missouri Valley,IA,51555,10/01/2016,41.556431,-95.894321
1252,5115,Pronto Market / Manly,A,"204, E South St",Manly,IA,50456,10/01/2016,43.284017,-93.200966
1253,5116,New Star Mart  /  Newton,A,"702, 1st Ave E",Newton,IA,50702,10/01/2016,41.69943,-93.045515
1254,5117,Food & Gas Mart  /  Marshalltown,A,"613, N 3rd Ave",Marshalltown,IA,50158,10/01/2016,42.057471,-92.9081
1255,5118,Kwik Stop #82  /  Peosta,A,"185, Peosta St",Peosta,IA,52068,10/01/2016,42.442892,-90.850388
1256,5119,Corwith Farm Service,A,205 NW Elm St,Corwith,IA,50430,10/01/2016,42.99274,-93.957384
1257,5120,Casey's General Store #3442 / Maplet,A,"401, S  4th  St",Mapleton,IA,51034,10/01/2016,42.161847,-95.793241
1258,5121,Liquor Beer & Tobacco Outlet  / Char,A,"1908, Clark St",Charles City,IA,50616,10/01/2016,43.059171,-92.661957
1259,5123,Cash Saver  /  Clive,I,15500 W  HICKMAN RD,Clive,IA,50325,10/01/2016,41.614713,-93.831913
1260,5124,Price Chopper  /  Johnston,A,5440 NW  86th St,Johnston,IA,50131,10/01/2016,41.659057,-93.736517
1261,5125,Cash Saver  /  E Euclid Ave,A,1320 E  Euclid Ave,Des Moines,IA,50316,10/01/2016,41.627778,-93.602858
1262,5126,Price Chopper  /  Merle Hay,A,4343 Merle Hay Rd,Des Moines,IA,50310,10/01/2016,41.637408,-93.697647
1263,5127,Price Chopper  /  Ingersoll,A,3425 Ingersoll Ave,Des Moines,IA,50312,10/01/2016,41.586313,-93.663337
1264,5128,Price Chopper  /  Beaver,A,1819 Beaver Ave,Des Moines,IA,50310,10/01/2016,41.610498,-93.672656
1265,5129,Cash Saver  /  Fleur,A,4121 Fleur Dr,Des Moines,IA,50321,10/01/2016,41.546838,-93.64492
1266,5130,Great River Brewery,A,"332, E  2nd St",Davenport,IA,52801,10/01/2016,41.521304,-90.569973
1267,5131,Oasis,A,"1401, Buchanan St",Des Moines,IA,50316,10/01/2016,41.598791,-93.599306
1268,5132,Phillips 66,I,1516 SE  1st  St,Des Moines,IA,50315,10/01/2016,41.575862,-93.613501
1269,5133,Don's Food Center,A,"102, Albany Ave NE",Orange City,IA,51041,10/01/2016,43.00638,-96.056723
1270,5134,Prime Mart #6  /  Charles City,A,"609, S Main St",Charles City,IA,50616,10/01/2016,43.061014,-92.682538
1271,5135,Fareway Stores #155 / Huxley,A,911 Hwy 69,Huxley,IA,50124,10/01/2016,41.902066,-93.608282
1272,5136,Urban Liquor,I,6401 Douglas Ave,Des Moines,IA,50322,10/01/2016,41.629411,-93.705732
1273,5137,Shop N Save  /  NW 2nd  DSM,A,"4685, NW  2nd St",Des Moines,IA,50313,10/01/2016,41.645864,-93.619903
1274,5138,Kellogg Country Store,A,"103, Blair St",Kellogg,IA,50135,10/01/2016,41.7144,-92.903113
1275,5139,Ali's Corner #2,I,200 BROADWAY ST,Waterloo,IA,50703,10/01/2016,42.507682,-92.344719
1276,5140,A to Z Liquor,A,"114, S  2nd  St",Cherokee,IA,51012,10/01/2016,42.749013,-95.55132
1277,5141,Casey's General Store #3418 / Gowrie,A,"1131, Market St",Gowrie,IA,50543,10/01/2016,42.28056,-94.290484
1278,5142,Smokin' Joe's #13 Tobacco & Liquor O,A,"2315, Mt Vernon Rd SE",Cedar Rapids,IA,52303,10/01/2016,41.976967,-91.633592
1279,5144,Sam's Club 6979 / Ankeny,A,4625 SE Delaware Ave,Ankeny,IA,50021,10/01/2016,41.693276,-93.581264
1280,5145,South Side Food Mart,A,1101 Army Post Rd,Des Moines,IA,50315,10/01/2016,41.526509,-93.628356
1281,5146,Fareway Stores #153  /  W Des Moines,A,329 Grand Ave,West Des Moines,IA,50265,10/01/2016,41.58269,-93.70689
1282,5147,Victor's Market,A,1001 3rd  St,Victor,IA,52347,10/01/2016,41.730666,-92.301206
1283,5148,Main St Market  /  Holy Cross,A,"882, Main St",Holy Cross,IA,52053,10/01/2016,42.600941,-90.995943
1284,5149,B S Mini Mart Inc,A,"1900, Summer St",Burlington,IA,52601,10/01/2016,40.789013,-91.116076
1285,5150,Casey's General Store #2815  /  Vict,A,"901, 3rd  St",Victor,IA,52347,10/01/2016,41.73067,-92.30035
1286,5151,IDA Liquor,A,"500, Hwy 175",Ida Grove,IA,51445,10/01/2016,42.350165,-95.467481
1287,5152,Texas Street Market,I,4335 TEXAS ST,Waterloo,IA,50702,10/01/2016,42.453093,-92.307001
1288,5153,Oak Street Station LLC,A,2403 Us Hwy 18,Inwood,IA,51240,10/01/2016,43.30099,-96.430852
1289,5154,Lake Park Foods,A,"201, Market St",Lake Park,IA,51347,10/01/2016,43.454741,-95.321385
1290,5155,New Star  /  Ansborough Ave,A,"1459, Ansborough Ave",Waterloo,IA,50701,10/01/2016,42.493091,-92.376863
1291,5156,Casey's General Store #1020  / Le Cl,A,"210, Jones St",Le Claire,IA,52753,10/01/2016,41.59863,-90.358124
