,city,company,jobTitle,meanPay,rate,est_annual_salary
344,"Dallas, TX",Kemper,Data Scientist,$92k - $100k,1,96000.0
345,"Dallas, TX",IBM,Entry Level Data Scientist,$90k - $99k,1,94500.0
346,"Dallas, TX",IBM,Senior Data Scientist,$115k - $125k,1,120000.0
347,"Dallas, TX",KPMG,Senior Data Scientist,$102k - $112k,1,107000.0
348,"Dallas, TX",Capital One,Senior Data Scientist,$118k - $127k,1,122500.0
349,"Dallas, TX",Verizon,Senior Data Scientist,$118k - $129k,1,123500.0
350,"Dallas, TX",Hewlett Packard Enterprise | HPE,Senior Data Scientist,$105k - $113k,1,109000.0
351,"Dallas, TX",AT&T,Senior Data Scientist,$118k - $128k,1,123000.0
352,"Dallas, TX",Hewlett-Packard,Senior Data Scientist,$110k - $118k,1,114000.0
353,"Dallas, TX",Alliance Data,Senior Data Scientist,$105k - $113k,1,109000.0
354,"Dallas, TX",Expedia,Senior Data Scientist,$130k - $141k,1,135500.0
355,"Dallas, TX",Elevate Credit,Senior Data Scientist,$123k - $133k,1,128000.0
356,"Dallas, TX",Raytheon,Senior Data Scientist,$104k - $114k,1,109000.0
357,"Dallas, TX",MITRE,Junior Data Scientist,$86k - $92k,1,89000.0
358,"Dallas, TX",Dell,Junior Data Scientist,$86k - $94k,1,90000.0
359,"Dallas, TX",Capital One,Principal Data Scientist,$97k - $104k,1,100500.0
360,"Dallas, TX",AT&T,Principal Data Scientist,$132k - $143k,1,137500.0
361,"Dayton, OH",Booz Allen Hamilton,Data Scientist,$70k - $76k,1,73000.0
362,"Dayton, OH",Lockheed Martin,Data Scientist,$91k - $99k,1,95000.0
363,"Dayton, OH",Aptima,Data Scientist,$87k - $93k,1,90000.0
364,"Dayton, OH",Engility,Data Scientist,$90k - $97k,1,93500.0
365,"Denver, CO",Oracle,Data Scientist,"$108,333",1,108333.0
366,"Denver, CO",SpotX,Data Scientist,$43k - $86k,1,64500.0
367,"Denver, CO",Anadarko Petroleum,Data Scientist,$86k - $94k,1,90000.0
368,"Denver, CO",IBM,Data Scientist,$105k - $113k,1,109000.0
369,"Denver, CO",KPMG,Data Scientist,$91k - $99k,1,95000.0
370,"Denver, CO",Verizon,Data Scientist,$107k - $117k,1,112000.0
371,"Denver, CO",Lockheed Martin,Data Scientist,$95k - $104k,1,99500.0
372,"Denver, CO",Avanade,Data Scientist,$110k - $119k,1,114500.0
373,"Denver, CO",Altisource,Data Scientist,$112k - $122k,1,117000.0
374,"Denver, CO",Vantiv,Data Scientist,$89k - $96k,1,92500.0
375,"Denver, CO",Molson Coors,Data Scientist,$95k - $103k,1,99000.0
376,"Denver, CO",DISH,Data Scientist,$88k - $96k,1,92000.0
377,"Denver, CO",Oracle,Senior Data Scientist,$106k - $155k,1,130500.0
378,"Denver, CO",IBM,Senior Data Scientist,$129k - $142k,1,135500.0
379,"Denver, CO",KPMG,Senior Data Scientist,$104k - $111k,1,107500.0
380,"Denver, CO",Lockheed Martin,Senior Data Scientist,$107k - $117k,1,112000.0
381,"Denver, CO",Journal Register,Senior Data Scientist,$97k - $106k,1,101500.0
382,"Denver, CO",MediaNews,Senior Data Scientist,$111k - $120k,1,115500.0
383,"Denver, CO",Digital First Media,Senior Data Scientist,$106k - $116k,1,111000.0
384,"Des Moines, IA",DuPont,Data Scientist,$112k - $121k,1,116500.0
385,"Des Moines, IA",Businessolver,Data Scientist,$88k - $94k,1,91000.0
386,"Detroit, MI",General Motors,Data Scientist,$94k - $119k,1,106500.0
387,"Detroit, MI",Quicken Loans,Data Scientist,$110k - $126k,1,118000.0
388,"Detroit, MI",Ford Motor Company,Data Scientist,$87k - $93k,1,90000.0
389,"Detroit, MI",PwC,Data Scientist,$95k - $103k,1,99000.0
390,"Detroit, MI",Hewlett Packard Enterprise | HPE,Data Scientist,$91k - $98k,1,94500.0
391,"Detroit, MI",Ciber,Data Scientist,$98k - $106k,1,102000.0
392,"Detroit, MI",IHS,Data Scientist,$90k - $98k,1,94000.0
393,"Detroit, MI",Marketing Associates,Data Scientist,$91k - $98k,1,94500.0
394,"Detroit, MI",KPMG,Senior Data Scientist,$100k - $110k,1,105000.0
395,"Detroit, MI",Exponent,Senior Data Scientist,$91k - $98k,1,94500.0
396,"Detroit, MI",Hewlett Packard Enterprise | HPE,Senior Data Scientist,$103k - $111k,1,107000.0
397,"Detroit, MI",Market Strategies International,Senior Data Scientist,$91k - $97k,1,94000.0
398,"Detroit, MI",General Motors,Senior Data Scientist,$123k - $134k,1,128500.0
399,"Durham, NC",MaxPoint,Data Scientist,"$88,960",1,88960.0
400,"Durham, NC",MaxPoint,Data Scientist Intern - Monthly,$5k - $5k,1,5000.0
401,"Durham, NC",QuintilesIMS,Data Scientist,$82k - $90k,1,86000.0
402,"Durham, NC",IBM,Data Scientist,$101k - $109k,1,105000.0
403,"Durham, NC",PwC,Data Scientist,$93k - $101k,1,97000.0
404,"Durham, NC",Hewlett Packard Enterprise | HPE,Data Scientist,$91k - $98k,1,94500.0
405,"Durham, NC",Cisco Systems,Data Scientist,$102k - $112k,1,107000.0
406,"Durham, NC",NTT DATA,Data Scientist,$96k - $103k,1,99500.0
407,"Durham, NC",SAS Institute,Data Scientist,$103k - $111k,1,107000.0
408,"Durham, NC",Parsons Brinckerhoff,Data Scientist,$93k - $103k,1,98000.0
409,"Durham, NC",Vistronix,Data Scientist,$80k - $87k,1,83500.0
410,"Durham, NC",MaxPoint,Senior Data Scientist,$95k - $127k,1,111000.0
411,"Durham, NC",IBM,Entry Level Data Scientist,$88k - $97k,1,92500.0
412,"Durham, NC",MetLife,Data Scientist II,$78k - $84k,1,81000.0
413,"Durham, NC",IBM,Senior Data Scientist,$114k - $122k,1,118000.0
414,"Durham, NC",Intel Corporation,Senior Data Scientist,$118k - $128k,1,123000.0
415,"Durham, NC",IBM,Data Scientist Intern,$83k - $89k,1,86000.0
416,"Everett, WA",Microsoft,Data Scientist,"$120,409",1,120409.0
417,"Everett, WA",Nordstrom,Data Scientist,"$107,304",1,107304.0
418,"Everett, WA",Zillow,Data Scientist,"$112,500",1,112500.0
419,"Everett, WA",Microsoft,Data Scientist Intern - Monthly,$7k - $8k,1,7500.0
420,"Everett, WA",Voicebox Technologies,Data Scientist,$76k - $150k,1,113000.0
421,"Everett, WA",Redfin,Data Scientist,$81k - $100k,1,90500.0
422,"Everett, WA",Facebook,Data Scientist,$142k - $152k,1,147000.0
423,"Everett, WA",Amazon.com,Data Scientist,$78k - $86k,1,82000.0
424,"Everett, WA",Tata Consultancy Services,Data Scientist,$117k - $128k,1,122500.0
425,"Everett, WA",PNNL,Data Scientist,$70k - $76k,1,73000.0
426,"Everett, WA",Infosys,Data Scientist,$101k - $110k,1,105500.0
427,"Everett, WA",Expedia,Data Scientist,$115k - $124k,1,119500.0
428,"Everett, WA",Boeing,Data Scientist,$92k - $99k,1,95500.0
429,"Everett, WA",Capital One,Data Scientist,$116k - $125k,1,120500.0
430,"Everett, WA",Twitter,Data Scientist,$128k - $138k,1,133000.0
431,"Everett, WA",KPMG,Data Scientist,$100k - $109k,1,104500.0
432,"Everett, WA",Accenture,Data Scientist,$98k - $107k,1,102500.0
433,"Everett, WA",Groupon,Data Scientist,$148k - $161k,1,154500.0
434,"Everett, WA",Philips,Data Scientist,$121k - $131k,1,126000.0
435,"Everett, WA",Avanade,Data Scientist,$119k - $131k,1,125000.0
436,"Everett, WA",IHS,Data Scientist,$103k - $111k,1,107000.0
437,"Everett, WA",RichRelevance,Data Scientist,$81k - $88k,1,84500.0
438,"Everett, WA",ShopperTrak,Data Scientist,$121k - $130k,1,125500.0
439,"Everett, WA",Businessolver,Data Scientist,$101k - $107k,1,104000.0
440,"Everett, WA",TellApart,Data Scientist,$91k - $98k,1,94500.0
441,"Everett, WA",Xerox,Data Scientist,$100k - $106k,1,103000.0
442,"Everett, WA",Exponent,Data Scientist,$91k - $99k,1,95000.0
443,"Everett, WA",Hotwire,Data Scientist,$104k - $114k,1,109000.0
444,"Everett, WA",ServiceNow,Data Scientist,$126k - $137k,1,131500.0
445,"Everett, WA",Amazon Lab126,Data Scientist,$126k - $136k,1,131000.0
446,"Everett, WA",Microsoft,Senior Data Scientist,"$145,737",1,145737.0
447,"Everett, WA",Microsoft,Data Scientist II,"$125,147",1,125147.0
448,"Everett, WA",Microsoft,Principal Data Scientist,"$186,250",1,186250.0
449,"Everett, WA",Expedia,Senior Data Scientist,$128k - $140k,1,134000.0
450,"Everett, WA",SAP,Senior Data Scientist,$104k - $113k,1,108500.0
451,"Everett, WA",Allstate,Senior Data Scientist,$108k - $117k,1,112500.0
452,"Everett, WA",Exponent,Senior Data Scientist,$104k - $111k,1,107500.0
453,"Everett, WA",AOL,Senior Data Scientist,$119k - $130k,1,124500.0
454,"Everett, WA",Razorfish,Senior Data Scientist,$133k - $143k,1,138000.0
455,"Everett, WA",Amazon.com,Senior Data Scientist,$148k - $161k,1,154500.0
456,"Everett, WA",PNNL,Senior Data Scientist,$127k - $139k,1,133000.0
457,"Everett, WA",BCG Digital Ventures,Senior Data Scientist,$104k - $113k,1,108500.0
458,"Everett, WA",Cisco Systems,Senior Data Scientist,$132k - $144k,1,138000.0
459,"Everett, WA",Allstate,Junior Data Scientist,$82k - $89k,1,85500.0
460,"Everett, WA",Amazon.com,Data Scientist Intern,$109k - $118k,1,113500.0
461,"Everett, WA",Amazon.com,Principal Data Scientist,$167k - $181k,1,174000.0
462,"Everett, WA",Salesforce,Associate Data Scientist,$106k - $114k,1,110000.0
463,"Fayetteville, AR",Tata Consultancy Services,Data Scientist,"$125,000",1,125000.0
464,"Fayetteville, AR",Walmart,Data Scientist,$115k - $125k,1,120000.0
465,"Fayetteville, AR",Walmart,Senior Data Scientist,$101k - $110k,1,105500.0
466,"Fayetteville, AR",Walmart,Associate Data Scientist,$83k - $89k,1,86000.0
467,"Fayetteville, NC",Booz Allen Hamilton,Data Scientist,$67k - $72k,1,69500.0
468,"Findlay, OH",ADP,Senior Data Scientist,$90k - $97k,1,93500.0
469,"Fort Worth, TX",State Farm,Data Scientist,$100k - $109k,1,104500.0
470,"Fort Worth, TX",Epsilon,Data Scientist,$158k - $172k,1,165000.0
471,"Fort Worth, TX",Match,Data Scientist,$79k - $85k,1,82000.0
472,"Fort Worth, TX",Hudl,Data Scientist,$87k - $93k,1,90000.0
473,"Fort Worth, TX",AT&T,Data Scientist,$92k - $100k,1,96000.0
474,"Fort Worth, TX",IBM,Data Scientist,$104k - $111k,1,107500.0
475,"Fort Worth, TX",Capital One,Data Scientist,$105k - $113k,1,109000.0
476,"Fort Worth, TX",PwC,Data Scientist,$96k - $105k,1,100500.0
477,"Fort Worth, TX",KPMG,Data Scientist,$91k - $99k,1,95000.0
478,"Fort Worth, TX",Gallup,Data Scientist,$83k - $90k,1,86500.0
479,"Fort Worth, TX",Verizon,Data Scientist,$106k - $115k,1,110500.0
480,"Fort Worth, TX",Hewlett Packard Enterprise | HPE,Data Scientist,$92k - $100k,1,96000.0
481,"Fort Worth, TX",Hewlett-Packard,Data Scientist,$97k - $107k,1,102000.0
482,"Fort Worth, TX",Verizon Wireless,Data Scientist,$96k - $105k,1,100500.0
483,"Fort Worth, TX",Lockheed Martin,Data Scientist,$94k - $102k,1,98000.0
484,"Fort Worth, TX",Leidos,Data Scientist,$84k - $91k,1,87500.0
485,"Fort Worth, TX",Alliance Data,Data Scientist,$93k - $101k,1,97000.0
486,"Fort Worth, TX",Citi,Data Scientist,$93k - $100k,1,96500.0
487,"Fort Worth, TX",Humana,Data Scientist,$93k - $101k,1,97000.0
488,"Fort Worth, TX",Infovision,Data Scientist,$84k - $90k,1,87000.0
489,"Fort Worth, TX",Toyota North America,Data Scientist,$95k - $103k,1,99000.0
490,"Fort Worth, TX",Argo Data,Data Scientist,$93k - $100k,1,96500.0
491,"Fort Worth, TX",Kemper,Data Scientist,$92k - $99k,1,95500.0
492,"Fort Worth, TX",IBM,Entry Level Data Scientist,$91k - $99k,1,95000.0
493,"Fort Worth, TX",IBM,Senior Data Scientist,$115k - $126k,1,120500.0
494,"Fort Worth, TX",KPMG,Senior Data Scientist,$103k - $110k,1,106500.0
495,"Fort Worth, TX",Capital One,Senior Data Scientist,$117k - $127k,1,122000.0
496,"Fort Worth, TX",Verizon,Senior Data Scientist,$118k - $129k,1,123500.0
497,"Fort Worth, TX",Hewlett Packard Enterprise | HPE,Senior Data Scientist,$104k - $113k,1,108500.0
498,"Fort Worth, TX",AT&T,Senior Data Scientist,$118k - $129k,1,123500.0
499,"Fort Worth, TX",Hewlett-Packard,Senior Data Scientist,$109k - $119k,1,114000.0
500,"Fort Worth, TX",Alliance Data,Senior Data Scientist,$105k - $114k,1,109500.0
501,"Fort Worth, TX",Expedia,Senior Data Scientist,$129k - $140k,1,134500.0
502,"Fort Worth, TX",Elevate Credit,Senior Data Scientist,$123k - $135k,1,129000.0
503,"Fort Worth, TX",Raytheon,Senior Data Scientist,$105k - $113k,1,109000.0
504,"Fort Worth, TX",MITRE,Junior Data Scientist,$86k - $94k,1,90000.0
505,"Fort Worth, TX",Dell,Junior Data Scientist,$86k - $94k,1,90000.0
506,"Fort Worth, TX",Capital One,Principal Data Scientist,$96k - $105k,1,100500.0
507,"Fort Worth, TX",AT&T,Principal Data Scientist,$132k - $142k,1,137000.0
508,"Green Bay, WI",J.P. Morgan,Data Scientist,$80k - $87k,1,83500.0
509,"Green Bay, WI",J.P. Morgan,Senior Data Scientist,$90k - $99k,1,94500.0
510,"Hammond, LA",IBM,Data Scientist,$96k - $105k,1,100500.0
511,"Hammond, LA",IBM,Entry Level Data Scientist,$85k - $92k,1,88500.0
512,"Harrisburg, PA",SAIC,Data Scientist,$89k - $95k,1,92000.0
513,"Harrisburg, PA",IBM,Senior Data Scientist,$123k - $132k,1,127500.0
514,"Harrisburg, PA",SAIC,Senior Data Scientist,$99k - $108k,1,103500.0
515,"Harrisburg, PA",Ascensus,Associate Data Scientist,$72k - $77k,1,74500.0
516,"Hartford, CT",Accenture,Data Scientist,$83k - $88k,1,85500.0
517,"Hartford, CT",PwC,Data Scientist,$98k - $108k,1,103000.0
518,"Hartford, CT",ING,Data Scientist,$94k - $102k,1,98000.0
519,"Hartford, CT",C&S Wholesale Grocers,Data Scientist,$101k - $109k,1,105000.0
520,"Hartford, CT",The Hartford,Associate Data Scientist,$63k - $95k,1,79000.0
521,"Hartford, CT",GE,Senior Data Scientist,$126k - $138k,1,132000.0
522,"Honolulu, HI",Booz Allen Hamilton,Data Scientist,$76k - $83k,1,79500.0
523,"Houston, TX",Schlumberger,Data Scientist,"$102,000",1,102000.0
524,"Houston, TX",Chevron,Data Scientist,$116k - $153k,1,134500.0
525,"Houston, TX",IBM,Data Scientist,$107k - $115k,1,111000.0
526,"Houston, TX",Anthem,Data Scientist,$96k - $104k,1,100000.0
527,"Houston, TX",Rang Technologies,Data Scientist,$98k - $108k,1,103000.0
528,"Houston, TX",Hewlett Packard Enterprise | HPE,Data Scientist,$93k - $100k,1,96500.0
529,"Houston, TX",Gallup,Data Scientist,$82k - $90k,1,86000.0
530,"Houston, TX",Amazon.com,Data Scientist,$120k - $128k,1,124000.0
531,"Houston, TX",IHS,Data Scientist,$91k - $100k,1,95500.0
532,"Houston, TX",SAIC,Data Scientist,$90k - $97k,1,93500.0
533,"Houston, TX",Equinix,Data Scientist,$113k - $122k,1,117500.0
534,"Houston, TX",Sapient Global Markets,Data Scientist,$112k - $122k,1,117000.0
535,"Houston, TX",Anadarko Petroleum,Data Scientist,$112k - $121k,1,116500.0
536,"Houston, TX",IBM,Entry Level Data Scientist,$91k - $99k,1,95000.0
537,"Houston, TX",IBM,Senior Data Scientist,$115k - $127k,1,121000.0
538,"Houston, TX",McKinsey & Company,Junior Data Scientist,$93k - $100k,1,96500.0
539,"Huntsville, AL",SAIC,Data Scientist,$83k - $89k,1,86000.0
540,"Huntsville, AL",SAIC,Senior Data Scientist,$96k - $104k,1,100000.0
541,"Indianapolis, IN",Salesforce,Data Scientist,$94k - $102k,1,98000.0
542,"Indianapolis, IN",Crowe Horwath,Data Scientist,$92k - $101k,1,96500.0
543,"Indianapolis, IN",KPMG,Senior Data Scientist,$99k - $107k,1,103000.0
544,"Indianapolis, IN",Ascensus,Associate Data Scientist,$70k - $76k,1,73000.0
545,"Jacksonville, FL",MECLABS,Data Scientist,"$48,901",1,48901.0
546,"Jacksonville, FL",PwC,Data Scientist,$94k - $102k,1,98000.0
547,"Jacksonville, FL",Citi,Data Scientist,$90k - $97k,1,93500.0
548,"Jacksonville, FL",Florida Blue,Data Scientist,$98k - $107k,1,102500.0
549,"Jacksonville, FL",Bank of America,Data Scientist I,$86k - $93k,1,89500.0
550,"Knoxville, TN",KPMG,Data Scientist,$85k - $92k,1,88500.0
551,"Knoxville, TN",KPMG,Senior Data Scientist,$94k - $104k,1,99000.0
552,"Lafayette, LA",CGI,Data Scientist,$85k - $93k,1,89000.0
553,"Lafayette, LA",CGI,Senior Data Scientist,$96k - $104k,1,100000.0
554,"Las Cruces, NM",Altamira Technologies,Data Scientist,$92k - $100k,1,96000.0
555,"Louisville, KY",Live Nation Entertainment,Data Scientist,$151k - $163k,1,157000.0
556,"Louisville, KY",Humana,Data Scientist,$90k - $97k,1,93500.0
557,"Marietta, GA",CareerBuilder,Data Scientist,"$86,172",1,86172.0
558,"Marietta, GA",NCR,Data Scientist,$87k - $93k,1,90000.0
559,"Marietta, GA",The Home Depot,Data Scientist,$90k - $103k,1,96500.0
560,"Marietta, GA",Feedzai,Data Scientist,$86k - $94k,1,90000.0
561,"Marietta, GA",IBM,Data Scientist,$101k - $111k,1,106000.0
562,"Marietta, GA",Booz Allen Hamilton,Data Scientist,$71k - $77k,1,74000.0
563,"Marietta, GA",PwC,Data Scientist,$95k - $102k,1,98500.0
564,"Marietta, GA",Cognizant Technology Solutions,Data Scientist,$87k - $94k,1,90500.0
565,"Marietta, GA",Rang Technologies,Data Scientist,$97k - $105k,1,101000.0
566,"Marietta, GA",KPMG,Data Scientist,$90k - $96k,1,93000.0
567,"Marietta, GA",Gallup,Data Scientist,$81k - $88k,1,84500.0
568,"Marietta, GA",Hewlett Packard Enterprise | HPE,Data Scientist,$90k - $98k,1,94000.0
569,"Marietta, GA",Verizon,Data Scientist,$105k - $112k,1,108500.0
570,"Marietta, GA",Verizon Wireless,Data Scientist,$96k - $103k,1,99500.0
571,"Marietta, GA",Fractal Analytics,Data Scientist,$81k - $88k,1,84500.0
572,"Marietta, GA",Equifax,Data Scientist,$89k - $98k,1,93500.0
573,"Marietta, GA",Northrop Grumman,Data Scientist,$92k - $100k,1,96000.0
574,"Marietta, GA",ADP,Data Scientist,$86k - $93k,1,89500.0
575,"Marietta, GA",Kabbage,Data Scientist,$89k - $96k,1,92500.0
576,"Marietta, GA",Citi,Data Scientist,$91k - $99k,1,95000.0
577,"Marietta, GA",Honeywell,Data Scientist,$96k - $104k,1,100000.0
578,"Marietta, GA",AT&T,Data Scientist,$104k - $113k,1,108500.0
579,"Marietta, GA",Intuitive Surgical,Data Scientist,$106k - $115k,1,110500.0
580,"Marietta, GA",Cox Enterprises,Data Scientist,$92k - $100k,1,96000.0
581,"Marietta, GA",Hearst,Data Scientist,$91k - $100k,1,95500.0
582,"Marietta, GA",Bank of America,Data Scientist,$93k - $100k,1,96500.0
583,"Marietta, GA",Macy's,Data Scientist,$85k - $93k,1,89000.0
584,"Marietta, GA",IBM,Entry Level Data Scientist,$89k - $96k,1,92500.0
585,"Marietta, GA",IBM,Senior Data Scientist,$115k - $125k,1,120000.0
586,"Marietta, GA",KPMG,Senior Data Scientist,$101k - $109k,1,105000.0
587,"Marietta, GA",Verizon,Senior Data Scientist,$118k - $126k,1,122000.0
588,"Marietta, GA",AT&T,Senior Data Scientist,$118k - $128k,1,123000.0
589,"Marietta, GA",Exponent,Senior Data Scientist,$91k - $98k,1,94500.0
590,"Marietta, GA",Razorfish,Senior Data Scientist,$116k - $126k,1,121000.0
591,"Marietta, GA",Market Strategies International,Senior Data Scientist,$90k - $98k,1,94000.0
592,"Marietta, GA",GE,Senior Data Scientist,$122k - $131k,1,126500.0
593,"Marietta, GA",Experian,Senior Data Scientist,$122k - $130k,1,126000.0
594,"Marietta, GA",Verizon Wireless,Senior Data Scientist,$107k - $116k,1,111500.0
595,"Marietta, GA",Verizon Wireless,Junior Data Scientist,$83k - $89k,1,86000.0
596,"Marietta, GA",Verizon,Junior Data Scientist,$90k - $97k,1,93500.0
597,"Marietta, GA",Think Big,Principal Data Scientist,$131k - $141k,1,136000.0
598,"Marietta, GA",AT&T,Principal Data Scientist,$129k - $142k,1,135500.0
599,"Memphis, TN",Argo Data,Data Scientist,$87k - $95k,1,91000.0
600,"Minneapolis, MN",IBM,Data Scientist,$105k - $112k,1,108500.0
601,"Minneapolis, MN",Cognizant Technology Solutions,Data Scientist,$89k - $98k,1,93500.0
602,"Minneapolis, MN",Honeywell,Data Scientist,$99k - $106k,1,102500.0
603,"Minneapolis, MN",ING,Data Scientist,$93k - $100k,1,96500.0
604,"Minneapolis, MN",Thomson Reuters,Data Scientist,$93k - $101k,1,97000.0
605,"Minneapolis, MN",The Nerdery,Data Scientist,$75k - $80k,1,77500.0
606,"Minneapolis, MN",Cargill,Data Scientist,$102k - $110k,1,106000.0
607,"Minneapolis, MN",Target,Senior Data Scientist,$89k - $98k,1,93500.0
608,"Minneapolis, MN",IBM,Senior Data Scientist,$116k - $126k,1,121000.0
609,"Minneapolis, MN",Honeywell,Senior Data Scientist,$112k - $120k,1,116000.0
610,"Minneapolis, MN",NativeX,Junior Data Scientist,$102k - $111k,1,106500.0
611,"Mobile, AL",Molson Coors,Data Scientist,$88k - $95k,1,91500.0
612,"Morristown, TN",KPMG,Data Scientist,$84k - $92k,1,88000.0
613,"Morristown, TN",KPMG,Senior Data Scientist,$94k - $102k,1,98000.0
614,"New Haven, CT",Oracle,Data Scientist,$57k - $63k,1,60000.0
615,"New York, NY",AIG,Data Scientist,"$104,714",1,104714.0
616,"New York, NY",Knewton,Data Scientist,"$136,000",1,136000.0
617,"New York, NY",Audible,Data Scientist,"$101,667",1,101667.0
618,"New York, NY",Case Commons,Data Scientist,"$108,114",1,108114.0
619,"New York, NY",EBH Enterprises,Data Scientist,"$150,038",1,150038.0
620,"New York, NY",IBM,Data Scientist,$86k - $107k,1,96500.0
621,"New York, NY",Booz Allen Hamilton,Data Scientist,$95k - $124k,1,109500.0
622,"New York, NY",Cablevision Systems,Data Scientist Intern - Hourly,$39 - $42,1,40.5
623,"New York, NY",Bloomberg L.P.,Data Scientist,$116k - $136k,1,126000.0
624,"New York, NY",Credit Suisse,Data Scientist,$60k - $78k,1,69000.0
625,"New York, NY",1010data,Data Scientist,$82k - $94k,1,88000.0
626,"New York, NY",Oscar Insurance,Data Scientist,$122k - $136k,1,129000.0
627,"New York, NY",OnDeck,Data Scientist,$86k - $141k,1,113500.0
628,"New York, NY",Marketing Evolution,Data Scientist,$52k - $69k,1,60500.0
629,"New York, NY",DemystData,Data Scientist,$67k - $94k,1,80500.0
630,"New York, NY",Integral Ad Science,Data Scientist,$108k - $136k,1,122000.0
631,"New York, NY",J.P. Morgan,Data Scientist,$61k - $133k,1,97000.0
